customer_uid,num_flights,num_trips,mode_start_city,mode_end_city,GenderCode,Age,BaseFareAmt,TotalDocAmt,discount_code,membership_length,days_booked_in_advance,upgrade_flag,class_Coach,class_Discount First Class,class_First Class,season_fall,season_spring,season_summer,season_winter,channel_Airport,channel_Outside Booking,channel_Reservations Booking,channel_SCA Website Booking,channel_SY Vacation,channel_Tour Operator Portal,conjuctive_flag,trip_type_multi,trip_type_one_way,trip_type_round_trip,avg_distance,trip_distance_type_long_distance,trip_distance_type_medium_distance,trip_distance_type_short_distance,popular_route_rank_1,popular_route_rank_2,popular_route_rank_3,popular_route_rank_4,popular_route_rank_5,popular_route_rank_6,popular_route_rank_7,popular_route_rank_8,popular_route_rank_9,popular_route_rank_10,start_city,end_city,group_size,weekend_0,weekend_1,start_midwest,start_northeast,start_rockey_mountains,start_southeast,start_west_coast,end_midwest,end_northeast,end_rockey_mountains,end_southeast,end_west_coast,temp_diff,member_Elite,member_Not Member,member_Standard
4C4541434844696420493F7C2067657420746869732072696768744D494348454C4C4520454C495A4142455448-F-39608.0,2,1,MSP,MSP,F,55.0,0.0,0.0,2,0.0,-108.5,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,16.575432980382498,0,1,0
4C454544696420493F7C2067657420746869732072696768744A4F484E-M-47599.0,2,1,MSP,MSP,M,32.0,386.2,436.96,2,0.0,-66.5,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,14.0,1,0,1,0,0,0,0,0,0,1,0,0,2.19647049166872,0,1,0
4B4F5A49434B44696420493F7C2067657420746869732072696768744A4F4E2043-M-44621.0,2,1,MSP,LAS,M,42.0,229.77,275.2,2,0.0,-54.0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2599.0,0,2,0,0,2,0,0,0,0,0,0,0,0,MSP,MSP,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
534348554542454C44696420493F7C2067657420746869732072696768744A4F484E204D49434841454C-M-41533.0,2,1,MSP,MSP,M,50.0,405.6,479.6,0,0.0,-157.5,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,3.0,1,0,1,0,0,0,0,0,0,0,1,0,46.406020255063765,0,1,0
4C494553455244696420493F7C20676574207468697320726967687453594C564941204D415259-F-36578.0,2,1,MSP,MSP,F,62.0,240.0,279.8,0,0.0,-83.5,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,4.0,0,1,1,0,0,0,0,0,0,1,0,0,14.702823606665024,0,1,0
5048414D44696420493F7C206765742074686973207269676874545559454E-F-45565.0,2,1,MSP,LAS,F,39.0,101.4,120.0,0,330.0,-157.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2599.0,0,2,0,0,2,0,0,0,0,0,0,0,0,MSP,MSP,9.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,1
534E454C4C494E4744696420493F7C2067657420746869732072696768745052495343494C4C41-F-36552.0,2,1,MSP,MSP,F,64.0,317.57,363.39,2,1772.0,-85.0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,2056.0,0,0,2,0,0,1,1,0,0,0,0,0,0,MSP,JFK,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0.6130814132104518,0,0,1
42455645524944474544696420493F7C20676574207468697320726967687454414D53494E-F-57233.0,9,5,MSP,MSP,F,7.0,1137.68,1316.6,2,1651.0,-81.6,0,9,0,0,3,2,2,2,0,2,0,7,0,0,0,0,2,3,2838.8,8,1,0,0,0,0,0,0,2,4,0,3,0,MSP,SFO,3.4,3,2,4,0,0,0,1,1,0,0,0,4,8.92418809016975,0,0,1
53455643494B44696420493F7C2067657420746869732072696768744E4F5245454E-F-39249.0,2,1,MSP,MSP,F,56.0,296.18,340.0,2,2720.0,-372.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,3.0,0,1,1,0,0,0,0,0,0,0,1,0,37.93271442860716,0,0,1
4E4557434F4D424544696420493F7C2067657420746869732072696768744B49524B-M-48908.0,2,1,SFO,JFK,M,30.0,160.93,195.0,0,0.0,-7.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2618.0,1,0,1,0,0,0,1,0,0,1,0,0,0,SFO,MSP,1.0,1,0,0,0,0,0,1,1,0,0,0,0,-7.041586157960808,0,1,0
4D49545A4F44696420493F7C2067657420746869732072696768744A41534F4E2054-M-46149.0,2,1,MSP,MSP,M,37.0,219.54,258.0,0,0.0,-10.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,2.19647049166872,0,1,0
56554544696420493F7C2067657420746869732072696768744B4F4E47-M-47842.0,4,2,MSP,['LAX' 'MSP'],M,33.0,339.53,400.9,2,0.0,-53.5,0,4,0,0,2,0,2,0,0,0,0,4,0,0,0,0,1,1,3124.5,3,1,0,0,0,0,0,0,2,1,0,1,0,MSP,['MSP' 'SFO'],2.0,2,0,2,0,0,0,0,1,0,0,0,1,18.16738578680203,0,1,0
44454E4E495344696420493F7C20676574207468697320726967687456414E45535341-F-39874.0,2,1,JFK,MSP,F,55.0,164.65,188.0,2,0.0,-107.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2057.0,0,0,2,0,0,2,0,0,0,0,0,0,0,JFK,JFK,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0
42454348544F4C4444696420493F7C206765742074686973207269676874414C4558414E445241204D-F-48068.0,2,1,MSP,MSP,F,32.0,221.39,260.0,0,311.0,-239.5,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,0,1,1,0,0,0,0,0,0,1,0,0,6.755105474841997,0,0,1
53414E414E544F4E494F44696420493F7C206765742074686973207269676874434852495354494E41-F-43487.0,2,1,MSP,LAS,F,44.0,128.37,159.8,0,0.0,-55.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2599.0,0,2,0,0,2,0,0,0,0,0,0,0,0,MSP,MSP,6.0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
58494F4E4744696420493F7C2067657420746869732072696768744D415454484557204B-M-59113.0,2,1,MSP,MSP,M,2.0,268.84,311.0,0,0.0,-68.5,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,6.0,1,0,1,0,0,0,0,0,0,0,0,1,24.572264068555203,0,1,0
484147454E44696420493F7C20676574207468697320726967687443484144-M-45599.0,2,1,MSP,MSP,M,38.0,238.14,277.8,0,0.0,-37.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,3.0,1,0,1,0,0,0,0,0,0,0,1,0,29.231951737934487,0,1,0
54524F43494F44696420493F7C206765742074686973207269676874454C592050415A2042414C54415A4152-F-35796.0,1,1,SFO,MSP,F,65.0,192.56,228.8,0,0.0,-9.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1589.0,1,0,0,0,0,0,0,0,0,1,0,0,0,SFO,SFO,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
4341525354454E53454E424F4544696420493F7C206765742074686973207269676874414C4C59534F4E204D495353-F-55707.0,2,1,MSP,MSP,F,10.0,451.9,0.0,2,0.0,-197.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,4.0,1,0,1,0,0,0,0,0,0,0,1,0,29.231951737934487,0,1,0
4D415254494E455A205A55564952494144696420493F7C20676574207468697320726967687452415155454C204C55434941-F-50360.0,2,1,MSP,JFK,F,25.0,137.67,158.9,0,0.0,-60.0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2057.0,0,0,2,0,0,0,2,0,0,0,0,0,0,MSP,MSP,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
46554E4B4544696420493F7C20676574207468697320726967687453544556454E204D49434841454C-M-45109.0,2,1,MSP,MCO,M,40.0,350.11,398.17,2,0.0,-246.0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,2620.0,0,2,0,0,0,0,0,0,0,0,2,0,0,MSP,MSP,9.0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
41524C414E4444696420493F7C2067657420746869732072696768744D415259204D-F-30754.0,2,1,MSP,MSP,F,79.0,277.2,319.8,0,0.0,-110.5,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,5.32278174505457,0,1,0
46414C4B44696420493F7C2067657420746869732072696768744144414D4D49434841454C-M-50785.0,2,1,MSP,LAX,M,23.0,242.88,282.9,0,0.0,-12.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,3071.0,1,1,0,0,0,0,0,0,2,0,0,0,0,MSP,MSP,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
424F5947454844696420493F7C206765742074686973207269676874455448454C2044-F-34047.0,2,1,JFK,JFK,F,71.0,293.95,344.2,0,0.0,-34.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2058.0,0,0,2,0,0,1,1,0,0,0,0,0,0,JFK,MSP,1.0,1,0,0,1,0,0,0,1,0,0,0,0,-13.041579109062976,0,1,0
48414B414E534F4E44696420493F7C2067657420746869732072696768744E494E41204D41524941-F-37419.0,2,1,MSP,MSP,F,60.0,520.94,581.6,0,831.0,-128.0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,1.0,1,0,1,0,0,0,0,0,0,0,0,1,36.33477157360406,0,0,1
4E49454C53454E44696420493F7C2067657420746869732072696768744D49434841454C-M-47268.0,2,1,LAS,MSP,M,34.0,165.58,188.9,0,0.0,-6.0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2599.0,0,2,0,2,0,0,0,0,0,0,0,0,0,LAS,LAS,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0
5241434544696420493F7C206765742074686973207269676874414D59535553414E-F-48972.0,2,1,LAS,MSP,F,29.0,133.02,153.9,0,0.0,-64.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,2599.0,0,2,0,2,0,0,0,0,0,0,0,0,0,LAS,LAS,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0
5343484C4F5353455244696420493F7C2067657420746869732072696768744C45414E444552-M-33553.0,2,1,LAS,MSP,M,72.0,302.33,339.1,0,0.0,0.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2599.0,0,2,0,2,0,0,0,0,0,0,0,0,0,LAS,LAS,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0
4D4F52414C455344696420493F7C20676574207468697320726967687452454944205441594C4F52-M-52900.0,1,1,MSP,MCO,M,18.0,0.0,7.0,1,1048.0,-23.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1310.0,0,1,0,0,0,0,0,0,0,0,1,0,0,MSP,MSP,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,1
4D41594F4B49454C5944696420493F7C20676574207468697320726967687454484F4D4153-M-58827.0,2,1,MSP,JFK,M,3.0,162.79,186.0,0,0.0,-157.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2057.0,0,0,2,0,0,0,2,0,0,0,0,0,0,MSP,MSP,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
43414F44696420493F7C2067657420746869732072696768744A494E475949-F-52711.0,1,1,SFO,MSP,F,20.0,252.09,299.2,0,0.0,-56.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1589.0,1,0,0,0,0,0,0,0,0,1,0,0,0,SFO,SFO,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
434852495354454E534F4E44696420493F7C2067657420746869732072696768744C454F20475245474F5259-M-41316.0,2,1,MSP,MSP,M,49.0,400.0,451.8,0,0.0,-33.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,2.0,1,0,1,0,0,0,0,0,0,0,0,1,33.491591616178155,0,1,0
5354454556455344696420493F7C206765742074686973207269676874434153414E4452412045-F-49955.0,2,1,MSP,MSP,F,26.0,0.0,0.0,2,0.0,-73.5,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,4.0,1,0,1,0,0,0,0,0,0,1,0,0,2.19647049166872,0,1,0
4845524D414E44696420493F7C2067657420746869732072696768744A555354494E-M-41031.0,2,1,LAX,LAX,M,51.0,256.74,297.8,0,0.0,-33.5,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,LAX,MSP,3.0,0,1,0,0,0,0,1,1,0,0,0,0,-10.887934610556186,0,1,0
4A4F484E534F4E44696420493F7C2067657420746869732072696768744B41544852594E204C-F-30776.0,2,1,MSP,MSP,F,78.0,303.26,347.8,0,2720.0,-35.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,2.0,1,0,1,0,0,0,0,0,0,0,0,1,33.491591616178155,0,0,1
4241554D414E4E44696420493F7C206765742074686973207269676874425241444C455920425552544F4E-M-48114.0,2,1,MSP,MCO,M,32.0,576.75,642.0,0,0.0,-176.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2620.0,0,2,0,0,0,0,0,0,0,0,2,0,0,MSP,MSP,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
4855414E4744696420493F7C20676574207468697320726967687451494E47-F-44250.0,2,1,MSP,LAX,F,42.0,127.44,163.0,0,0.0,-18.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,3071.0,1,1,0,0,0,0,0,0,2,0,0,0,0,MSP,MSP,5.0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
5357454152494E47454E44696420493F7C2067657420746869732072696768744252594E4E45-F-53678.0,4,2,['JFK' 'MSP'],MSP,F,17.0,468.84,536.8,0,0.0,-38.75,0,4,0,0,0,2,2,0,0,2,0,2,0,0,0,0,1,1,2564.0,1,1,2,0,0,2,0,1,1,0,0,0,0,['JFK' 'MSP'],['JFK' 'LAX'],2.0,1,1,1,1,0,0,0,0,1,0,0,1,8.151640194312538,0,1,0
5045544552534F4E44696420493F7C2067657420746869732072696768744A41592043-M-43892.0,2,1,MSP,LAS,M,44.0,129.3,153.1,0,0.0,-19.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,2599.0,0,2,0,0,2,0,0,0,0,0,0,0,0,MSP,MSP,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
5A494D4D455244696420493F7C2067657420746869732072696768744E4F4148-M-54435.0,1,1,MCO,MSP,M,13.0,183.16,207.7,0,0.0,-252.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1310.0,0,1,0,0,0,0,0,0,0,0,0,0,1,MCO,MCO,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0
4A41434F42534F4E44696420493F7C2067657420746869732072696768744A4F4E415448414E20524F59-M-52595.0,1,1,MCO,MSP,M,19.0,214.88,241.9,0,0.0,-11.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1310.0,0,1,0,0,0,0,0,0,0,0,0,0,1,MCO,MCO,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0
4752454E56494B44696420493F7C2067657420746869732072696768744A45414E4E45-F-39409.0,2,1,MSP,MSP,F,54.0,267.9,309.6,0,0.0,-105.5,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,2.0,0,1,1,0,0,0,0,0,0,0,1,0,46.406020255063765,0,1,0
5352555244696420493F7C2067657420746869732072696768744841594C4559-F-49390.0,2,1,MSP,MSP,F,28.0,349.77,397.8,0,0.0,-47.5,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,1.0,1,0,1,0,0,0,0,0,0,0,0,1,3.745395993668467,0,1,0
475245454E44696420493F7C2067657420746869732072696768744A494C4C49414E-F-48183.0,2,1,MSP,MSP,F,31.0,200.94,237.8,0,0.0,-119.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,3.0,0,1,1,0,0,0,0,0,0,0,1,0,20.74936859214803,0,1,0
4B4F5050454E44524159455244696420493F7C20676574207468697320726967687453434F545420414E54484F4E59-M-43680.0,2,1,MSP,MSP,M,43.0,212.84,250.6,2,0.0,-17.0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,21.451908396946564,0,1,0
504148554C4144696420493F7C20676574207468697320726967687444414E49454C4C45-F-46652.0,2,1,MSP,MSP,F,36.0,240.0,280.0,0,0.0,-133.5,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,2.0,1,0,1,0,0,0,0,0,0,0,0,1,16.303280388625076,0,1,0
5046414244696420493F7C20676574207468697320726967687444454E4E4953204A-M-41607.0,2,1,MSP,MSP,M,50.0,238.14,278.0,0,224.0,-76.5,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,2056.0,0,0,2,0,0,1,1,0,0,0,0,0,0,MSP,JFK,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0.5234715821812657,0,0,1
4E45535344696420493F7C206765742074686973207269676874444552454B-M-51279.0,2,1,MSP,MSP,M,22.0,432.56,486.6,0,0.0,-67.5,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,1.0,0,1,1,0,0,0,0,0,0,0,1,0,46.406020255063765,0,1,0
534348524F4544455244696420493F7C206765742074686973207269676874524F4E414C44204A414D4553-M-42829.0,2,1,MSP,MSP,M,46.0,386.04,436.8,0,0.0,-107.5,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,1.0,1,0,1,0,0,0,0,0,0,1,0,0,14.702823606665024,0,1,0
53545552444956414E5444696420493F7C2067657420746869732072696768744A4153544F4E-M-56710.0,2,1,MSP,MSP,M,9.0,323.72,370.0,2,0.0,-69.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,4.0,0,1,1,0,0,0,0,0,0,0,1,0,14.681632908227058,0,1,0
48454E444552534F4E44696420493F7C2067657420746869732072696768744552494E-M-49731.0,6,3,LAX,MSP,M,27.0,1277.56,1406.28,4,0.0,0.0,2,2,0,4,0,2,2,2,0,0,0,6,0,0,0,0,3,0,3071.0,3,3,0,0,0,0,0,4,2,0,0,0,0,LAX,LAX,1.3333333333333333,3,0,1,0,0,0,2,1,0,0,0,2,0.0,0,1,0
4E49454C53454E44696420493F7C206765742074686973207269676874434F4459204C414E45-M-49210.0,2,1,LAS,MSP,M,28.0,133.02,153.9,0,0.0,-25.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,2599.0,0,2,0,2,0,0,0,0,0,0,0,0,0,LAS,LAS,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0
5348454C544F4E44696420493F7C2067657420746869732072696768745359444E4559-F-55802.0,2,1,SFO,SFO,F,11.0,399.07,451.0,2,0.0,-46.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,SFO,MSP,3.0,1,0,0,0,0,0,1,1,0,0,0,0,-3.4988128377272005,0,1,0
534B55544144696420493F7C2067657420746869732072696768744552494341-F-52064.0,2,1,MSP,LAX,F,21.0,176.74,201.0,2,0.0,-28.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,3071.0,1,1,0,0,0,0,0,0,2,0,0,0,0,MSP,MSP,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
4A554C49555344696420493F7C206765742074686973207269676874414E4E-F-47661.0,2,1,LAS,LAS,F,34.0,208.38,252.2,0,0.0,-65.5,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,LAS,MSP,2.0,0,1,0,0,1,0,0,1,0,0,0,0,-10.242009357301155,0,1,0
47415256495344696420493F7C206765742074686973207269676874414E44524557-M-43466.0,4,2,MSP,['LAS' 'MSP'],M,44.0,467.92,546.6,0,2616.0,-95.0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,1,2609.5,0,4,0,0,2,0,0,0,0,0,1,0,1,MSP,['MCO' 'MSP'],3.5,0,2,2,0,0,0,0,1,0,0,1,0,23.247586896724183,0,0,1
414C51554241544944696420493F7C206765742074686973207269676874424153534D41-F-49293.0,2,1,LAX,MSP,F,29.0,120.0,143.1,0,0.0,-25.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,3071.0,1,1,0,0,0,0,0,2,0,0,0,0,0,LAX,LAX,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
48414E4E455344696420493F7C2067657420746869732072696768744A45535345-M-47729.0,2,1,MSP,MSP,M,33.0,398.14,456.2,2,0.0,-144.5,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,5.0,0,1,1,0,0,0,0,0,0,0,1,0,46.495173793448366,0,1,0
4255524449434B44696420493F7C2067657420746869732072696768744D415249414E4E452041-F-39659.0,2,1,MSP,MSP,F,55.0,165.58,200.0,2,286.0,-195.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,5.32278174505457,0,0,1
4C414E47455244696420493F7C206765742074686973207269676874524F4E414C44204A-M-33336.0,4,2,MSP,MSP,M,73.0,402.7,476.7,4,0.0,-143.5,0,4,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,2,2599.0,0,4,0,2,2,0,0,0,0,0,0,0,0,MSP,LAS,2.0,2,0,2,0,0,0,0,0,0,2,0,0,10.242009357301155,0,1,0
4C41435944696420493F7C2067657420746869732072696768744B4556494E48454E52592054494D4F544859-M-52748.0,2,1,LAS,MSP,M,18.0,231.63,259.9,0,0.0,-7.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2599.0,0,2,0,2,0,0,0,0,0,0,0,0,0,LAS,LAS,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0
4C4F5244696420493F7C206765742074686973207269676874534941-F-50735.0,2,1,SFO,SFO,F,25.0,340.46,388.0,0,0.0,-124.5,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,SFO,MSP,6.0,0,1,0,0,0,0,1,1,0,0,0,0,-3.4988128377272005,0,1,0
414C4748414D415A44696420493F7C206765742074686973207269676874415953484148-F-55855.0,2,1,LAX,JFK,F,11.0,286.51,336.2,0,0.0,-23.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2564.0,0,1,1,0,0,0,1,1,0,0,0,0,0,LAX,MSP,5.0,1,0,0,0,0,0,1,1,0,0,0,0,-31.081592161999893,0,1,0
4E55535A4C4F434844696420493F7C2067657420746869732072696768744A414D455320414C4C414E-M-35951.0,6,3,MSP,MSP,M,66.0,401.86,485.7000000000001,2,2464.0,-52.333333333333336,0,6,0,0,2,0,4,0,0,0,0,6,0,0,0,0,1,2,2606.0,0,6,0,1,3,0,0,0,0,0,1,0,1,MSP,['LAS' 'MCO' 'MSP'],1.6666666666666667,3,0,3,0,0,0,0,1,0,1,1,0,13.157987031745217,0,0,1
4F434F4E4544696420493F7C20676574207468697320726967687453544556454E-M-45496.0,2,1,MSP,MSP,M,38.0,275.34,317.8,0,0.0,-60.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,5.0,1,0,1,0,0,0,0,0,0,0,0,1,5.4358413842039255,0,1,0
53434F4747494E5344696420493F7C206765742074686973207269676874414E54484F4E59-M-44371.0,2,1,MSP,MSP,M,41.0,331.16,377.8,0,0.0,-39.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2056.0,0,0,2,0,0,1,1,0,0,0,0,0,0,MSP,JFK,1.0,1,0,1,0,0,0,0,0,1,0,0,0,3.9623072196620654,0,1,0
5045544552534F4E44696420493F7C20676574207468697320726967687447415252455454-M-49538.0,2,1,MSP,MSP,M,27.0,163.72,197.6,0,2649.0,-106.5,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,2.0,1,0,1,0,0,0,0,0,0,0,0,1,24.572264068555203,0,0,1
4D415243454C4C4144696420493F7C20676574207468697320726967687454414E594120434852495354494E45-F-45766.0,2,1,MSP,MSP,F,37.0,552.56,615.8,0,0.0,-13.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,2.0,1,0,1,0,0,0,0,0,0,0,0,1,5.4358413842039255,0,1,0
52414D5448554E44696420493F7C2067657420746869732072696768744252495454414E59-F-53304.0,2,1,MSP,MSP,F,18.0,311.63,357.0,2,0.0,-66.5,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,2.0,1,0,1,0,0,0,0,0,0,0,0,1,3.4988128377272005,0,1,0
